c_1,c_2,c_3,c_4,c_5,c_6,c_7,alpha_y,alpha_z,beta_x,beta_z,gamma_x,gamma_y,dx_x,dx_y,dx_z,dy_x,dy_y,dy_z,dz_x,dz_y,dz_z
19.187933783617364,0.6465938793808206,37612.68384082472,-32101.511501736724,61630732.819816925,658880242.6853766,511994971177.8191,1.5217123324149116,-1.6093869423392948,0.013833501116689965,1.302828146685368,3.1180221293962096,-0.029692469935747465,0.0020752160707953006,0.0007728192974879247,0.002150949210215816,5.6676934259561835e-05,0.0008571945294714632,-9.141467773124895e-05,6.828334170900058e-05,0.001083508239392731,0.0017534715374781147
19.18503207609618,5.076140812885025,36402.324223436066,72214.18963472571,50070608.4830937,383761399.3158202,580906967431.7191,1.5227355442877581,-1.609801443314167,0.013638943362414363,1.3145881106586998,3.11815463712689,-0.04599225940010834,0.0020744572888295744,0.0007622576354555377,0.0021530616107663762,2.819380432299297e-05,0.0008469363337475053,-9.217744053473557e-05,-5.885992047875157e-05,0.0010790513397079993,0.001802327016513296
19.18396500990157,6.5394966884855945,37558.42029474815,34071.6578537503,41849624.484054275,2593762832.1600056,170948883316.1955,1.5213973072064568,-1.6100858260080482,0.013903660082432252,1.3219726797823015,3.1186476515676493,-0.0475077048842351,0.0020774589037868374,0.0008825073796698545,0.00212132354482405,6.950171155084022e-05,0.0008204514684661702,-9.2320849815694e-05,-7.450846763668791e-06,0.0010827336314230664,0.0017371695647303935
19.19078124672435,7.675865055480671,37494.38514604031,50256.299049185414,59168293.73797282,-2819292029.575795,778664662893.8334,1.5215424210529858,-1.609977897215529,0.014366797552590616,1.3267670104080413,3.1182286054535395,-0.07047423793266903,0.00207772060436259,0.0008228223544141722,0.0021046089126286107,5.223031768363222e-05,0.0008186325093278841,-9.343563908816927e-05,-6.488189254855153e-06,0.0010835304274924495,0.0017249032610668217
19.189956650914773,4.3693997868352605,37571.01500827581,11481.204482762267,66210115.51740582,-1083261135.9548767,618566328655.4164,1.521891526883935,-1.610573061446656,0.014282018819979822,1.33019862622107,3.118969864121,-0.054023055345141374,0.0020790407492150293,0.0009141275221401985,0.002120405869759538,5.1277194349370246e-05,0.0008319837491856528,-9.26841032533386e-05,-5.8567131521765086e-06,0.0010817493381961468,0.0017574616621931914
19.17447563392863,1.3149403265363204,37832.461036999804,-59278.10588858542,57914001.71069716,-853045111.419678,457114351653.93335,1.5210799047476347,-1.6101786239483056,0.013601196629244928,1.3182060259043453,3.1182369579001854,-0.03278197235298101,0.002075567044852791,0.0008176304128013298,0.002154222371135249,8.232062893118381e-05,0.0008350490769701084,-9.225988430551396e-05,2.6917689262317452e-05,0.0010811331706985594,0.0017747812806378277
19.1875105709509,8.858510418267803,36915.758213136236,104886.9518711272,44775221.4817508,1528061852.7607381,519548068858.98334,1.5221313714981126,-1.6101177481325353,0.013860480718692069,1.3260192970208853,3.1183579813900204,-0.06978055503085744,0.0020773431022424013,0.0008712959871702364,0.002113689221061259,4.4128311908526854e-05,0.0008501377694764639,-9.270639881162522e-05,1.5209433213348501e-05,0.00108274036661547,0.001743683713209644
19.192102839680377,7.267871512979819,36534.79503984012,217562.78989151103,28256259.310210973,5493733586.50853,-429516132494.1584,1.522520457576602,-1.6108527449142174,0.013654701777297325,1.3357597102319545,3.1187111457371897,-0.06635818834155759,0.0020743126597197585,0.0008051585498149313,0.002119633047527987,2.5565110566725805e-05,0.0008286999137596635,-9.339506908666393e-05,6.40187303335052e-05,0.0010842099668119194,0.0017294365459846323
19.17445432197741,3.134209964925424,37497.241884569026,-30979.084931778736,58176925.783980794,-514155813.6378078,380129787014.125,1.5217824770741222,-1.6096132237494456,0.013485071862008655,1.3262433725579337,3.1198129852654004,-0.03923839439810192,0.0020766592183930825,0.0009024296069820609,0.0021492578491350894,7.605814951810727e-05,0.0008424806936664535,-9.191180156388029e-05,-4.0390569878637225e-05,0.00108221442842155,0.0017706889226050055
