X_0	Y_0	Z_0	B_0_0	B_1_0	B_2_0	I_[A]_1	X_1	Y_1	Z_1	B_0_1	B_1_1	B_2_2	I_[A]_2	X_2	Y_2	Z_2	B_0_2	B_1_3	B_2_3	I_[A]_3	X_3	Y_3	Z_3	B_0_4	B_1_4	B_2_4	I_[A]_4	X_4	Y_4	Z_5	B_0_5	B_1_5	B_2_5	I_[A]_5	X_5	Y_6	Z_6	B_0_6	B_1_6	B_2_6	I_[A]_6	X_7	Y_7	Z_7	B_0_7	B_1_7	B_2_7	I_[A]_8	X_8	Y_8	Z_8	B_0_8	B_1_8	B_2_9	I_[A]_9	X_9	Y_9	Z_9	B_0_9	B_1_10	B_2_10	I_[A]_10	X_10	Y_10	Z_10	B_0_11	B_1_11	B_2_11	I_[A]_11	X_11	Y_11	Z_12	B_0_12	B_1_12	B_2_12	I_[A]_12	X_12	Y_13	Z_13	B_0_13	B_1_13	B_2_13	I_[A]_13	X_14	Y_14	Z_14	B_0_14	B_1_14	B_2_14	I_[A]_15	X_15	Y_15	Z_15	B_0_15	B_1_15	B_2_16	I_[A]_16	X_16	Y_16	Z_16	B_0_16	B_1_17	B_2_17	I_[A]_17	X_17	Y_17	Z_17	B_0_18	B_1_18	B_2_18	I_[A]_18	X_18	Y_18	Z_19	B_0_19	B_1_19	B_2_19	I_[A]_19	X_19	Y_20	Z_20	B_0_20	B_1_20	B_2_20	I_[A]_20	X_21	Y_21	Z_21	B_0_21	B_1_21	B_2_21	I_[A]_22	X_22	Y_22	Z_22	B_0_22	B_1_22	B_2_23	I_[A]_23	X_23	Y_23	Z_23	B_0_23	B_1_24	B_2_24	I_[A]_24	X_24	Y_24	Z_24	B_0_25	B_1_25	B_2_25	I_[A]_25	X_25	Y_25	Z_26	B_0_26	B_1_26	B_2_26	I_[A]_26	X_26	Y_27	Z_27	B_0_27	B_1_27	B_2_27	I_[A]_27	X_28	Y_28	Z_28	B_0_28	B_1_28	B_2_28	I_[A]_29	X_29	Y_29	Z_29	B_0_29	B_1_29	B_2_30	I_[A]_30	X_30	Y_30	Z_30	B_0_30	B_1_31	B_2_31	I_[A]_31	X_31	Y_31	Z_31	B_0_32	B_1_32	B_2_32	I_[A]_32	X_32	Y_32	Z_33	B_0_33	B_1_33	B_2_33	I_[A]_33
336.8097	225.2522	339.1494	0.355274090100638	-0.31854766337383	-0.0472191794174125	no_sample	334.7791	226.252	349.1481	-0.171149572599362	-0.20227867627383	-0.172158550037413	no_sample	335.7763	226.252	339.1495	0.343636799900638	-0.20571193037383	-0.101967384537413	no_sample	336.7745	226.2521	349.1481	-0.172943493699362	-0.21165156127383	-0.0697946001774125	no_sample	337.7762	226.252	339.1493	0.351133082500638	-0.20706893137383	0.0055987300365875	no_sample	338.7748	226.252	349.1481	-0.169008287399362	-0.20732474487383	0.0388966282525875	no_sample	334.7785	227.252	339.1495	0.341829793100638	-0.10605653807383	-0.154170406237413	no_sample	335.7763	227.252	349.1481	-0.176740111299362	-0.11078194757383	-0.123984411137413	no_sample	336.7746	227.252	339.1495	0.354392594400638	-0.10812803197383	-0.0501467350974125	no_sample	337.7761	227.252	349.1481	-0.177534766099362	-0.10644680237383	-0.0165610170674125	no_sample	338.7748	227.252	339.1495	0.355983093400638	-0.10221338757383	0.0594305502025875	no_sample	333.7789	228.2518	349.1481	-0.181373019799362	-0.01690377426383	-0.229284242037413	no_sample	334.7762	228.252	339.1495	0.357122733000638	-0.01718219445383	-0.160652298737413	no_sample	335.7754	228.252	349.1481	-0.188899637199362	-0.01039540476383	-0.129706911237413	no_sample	336.775	228.252	339.1493	0.370819225800638	-0.01099983834383	-0.0529833064174125	no_sample	337.7759	228.252	349.1481	-0.187108690099362	-0.00788307895383	-0.0180488790074125	no_sample	338.7748	228.252	339.1494	0.372124815000638	-0.00711147426383	0.0607144406625875	no_sample	339.775	228.252	349.148	-0.180024010099362	-0.00495907199283	0.0942656678925875	no_sample	334.779	229.252	339.1494	0.383934002800638	0.07461080192617	-0.172282835837412	no_sample	335.7762	229.252	349.1481	-0.203813093799362	0.08289439762617	-0.138925470737413	no_sample	336.7746	229.2521	339.1494	0.398338309300638	0.08513127781617	-0.0574106174274125	no_sample	337.7761	229.2521	349.148	-0.203406249599362	0.08990725499617	-0.0201367620074125	no_sample	338.7747	229.252	339.1494	0.400014459800638	0.08999768206617	0.0639482509025875	no_sample	334.779	230.252	349.148	-0.223672324299362	0.17169318712617	-0.212931438037413	no_sample	335.7775	230.2519	339.1495	0.431841690100638	0.17767446192617	-0.128004373837413	no_sample	336.775	230.252	349.1481	-0.228864940899362	0.18959893712617	-0.0889138044774125	no_sample	337.7776	230.252	339.1494	0.440192702300638	0.18717584852617	0.0028335190015875	no_sample	338.7743	230.252	349.1479	-0.224602593699362	0.19425950082617	0.0432394962525875	no_sample	336.7774	231.2519	339.1495	0.489802711400638	0.28642610372617	-0.0712931661574125	no_sample
336.8089	225.2523	339.1993	0.352333986600638	-0.31614301717383	-0.0476241490374125	no_sample	334.779	226.252	349.0979	-0.167668794599362	-0.20594692187383	-0.172431503137413	no_sample	335.7763	226.252	339.1993	0.342689876000638	-0.20936887257383	-0.102113078537412	no_sample	336.7746	226.2521	349.098	-0.169910006399362	-0.21319834007383	-0.0698939099074125	no_sample	337.7763	226.2521	339.1993	0.349813812900638	-0.20932365907383	0.0055410471405875	no_sample	338.7748	226.2521	349.098	-0.166774807999362	-0.20698445347383	0.0390381594925875	no_sample	334.7784	227.252	339.1993	0.340010295500638	-0.10851532157383	-0.154457631437413	no_sample	335.7763	227.252	349.098	-0.174253246499362	-0.11055885447383	-0.124175299837413	no_sample	336.7747	227.252	339.1993	0.352882988300638	-0.10951180407383	-0.0503328665074125	no_sample	337.7761	227.252	349.098	-0.174334734299362	-0.10776632367383	-0.0164807367474125	no_sample	338.7749	227.252	339.1993	0.354365828300638	-0.10310040577383	0.0594448222625875	no_sample	333.7789	228.2518	349.0979	-0.178556040099362	-0.01734222657383	-0.229607147337412	no_sample	334.7762	228.252	339.1993	0.355916475700638	-0.01743562822383	-0.161006126837412	no_sample	335.7753	228.2519	349.098	-0.185414100799362	-0.01162330921383	-0.129867471937412	no_sample	336.775	228.252	339.1995	0.369100249600638	-0.01393633851383	-0.0529678450274125	no_sample	337.7759	228.2519	349.0979	-0.184473124899362	-0.00745949950383	-0.0180554203674125	no_sample	338.7747	228.252	339.1993	0.370492085000638	-0.00865468363383	0.0606418910425875	no_sample	339.775	228.252	349.098	-0.177273648199362	-0.00445101462983	0.0946319840225875	no_sample	334.7789	229.2521	339.1993	0.382137702400638	0.07304439087617	-0.172278673137412	no_sample	335.7763	229.252	349.0981	-0.200481610899362	0.08282241291617	-0.139018833737413	no_sample	336.7746	229.2521	339.1993	0.396539034900638	0.08493436097617	-0.0576591890874125	no_sample	337.7761	229.252	349.0981	-0.201064516299362	0.09156647277617	-0.0200582656874125	no_sample	338.7748	229.252	339.1993	0.398691026600638	0.09180562858617	0.0639958244225875	no_sample	334.779	230.2521	349.0981	-0.219509308999362	0.17114289072617	-0.212993283637413	no_sample	335.7775	230.252	339.1995	0.429818770400638	0.17715688592617	-0.128189315937413	no_sample	336.7749	230.2521	349.0979	-0.225606023799362	0.19060315352617	-0.0891302640174125	no_sample	337.7776	230.252	339.1993	0.438316103800638	0.18679807752617	0.0027466973215875	no_sample	338.7744	230.2521	349.0979	-0.221570890799362	0.19553083402617	0.0434547664525875	no_sample	336.7774	231.2519	339.1995	0.487556741100638	0.28779024372617	-0.0716987304474125	no_sample
336.808	225.2522	339.2493	0.350998657400638	-0.31766005027383	-0.0477389201574125	no_sample	334.7789	226.252	349.0479	-0.164907131499362	-0.20735746517383	-0.172707429537412	no_sample	335.7763	226.2521	339.2495	0.341114247000638	-0.21024458737383	-0.102458581237412	no_sample	336.7746	226.252	349.0479	-0.167343438199362	-0.21406453627383	-0.0698641764574125	no_sample	337.7763	226.252	339.2493	0.348297664000638	-0.21017736197383	0.0054476841005875	no_sample	338.7748	226.252	349.0479	-0.163877530199362	-0.20905475747383	0.0392290482525875	no_sample	334.7783	227.252	339.2493	0.338739799600638	-0.10914414667383	-0.154749019237412	no_sample	335.7762	227.252	349.0479	-0.171692626299362	-0.11074446787383	-0.124382839337413	no_sample	336.7746	227.252	339.2494	0.351344237000638	-0.11010790887383	-0.0505297019674125	no_sample	337.7761	227.252	349.0479	-0.171555227199362	-0.10856410457383	-0.0163701283074125	no_sample	338.7749	227.252	339.2493	0.352702763500638	-0.10385118837383	0.0594590943225875	no_sample	333.7788	228.2518	349.0479	-0.175829470299362	-0.01747072820383	-0.230019252937413	no_sample	334.7762	228.252	339.2494	0.354204042300638	-0.01748738582383	-0.161488998137412	no_sample	335.7753	228.252	349.0479	-0.182488867299362	-0.01182498537383	-0.129987595037413	no_sample	336.775	228.252	339.2493	0.367573989100638	-0.01441702979383	-0.0531932245974125	no_sample	337.7759	228.252	349.0479	-0.181734658999362	-0.00743153850383	-0.0179424332474125	no_sample	338.7748	228.252	339.2494	0.368909913200638	-0.00854402945383	0.0607293073925875	no_sample	339.775	228.252	349.0479	-0.174848642799362	-0.00407205380983	0.0948359555025875	no_sample	334.7789	229.2521	339.2494	0.380572779800638	0.07366667190617	-0.172850150137413	no_sample	335.7763	229.252	349.0479	-0.197326189199362	0.08319601950617	-0.139257890737413	no_sample	336.7746	229.252	339.2495	0.394874780500638	0.08526751333617	-0.0578346164474125	no_sample	337.7761	229.2519	349.0479	-0.198035192599362	0.09221671481617	-0.0200594550274125	no_sample	338.7747	229.252	339.2494	0.396624686300638	0.09184489297617	0.0639399255325875	no_sample	334.779	230.252	349.0479	-0.216363998999362	0.17198231572617	-0.213290023537412	no_sample	335.7775	230.252	339.2494	0.427676890400638	0.17765899412617	-0.128525898537413	no_sample	336.7749	230.252	349.0479	-0.222113944499362	0.19137713792617	-0.0891718908474125	no_sample	337.7776	230.252	339.2494	0.436391921100638	0.18763809742617	0.0025593765745875	no_sample	338.7744	230.2521	349.0479	-0.218162083699362	0.19615965912617	0.0436420871925875	no_sample	336.7774	231.252	339.2494	0.485196569000638	0.28948932082617	-0.0721298654974125	no_sample
336.8071	225.2522	339.2994	0.349782883200638	-0.31981423727383	-0.0480535000774125	no_sample	334.7789	226.252	348.998	-0.162292979099362	-0.20671079257383	-0.172919726437413	no_sample	335.7764	226.252	339.2993	0.339548729600638	-0.21034988737383	-0.102766619737413	no_sample	336.7747	226.252	348.998	-0.164687054899362	-0.21499557817383	-0.0698356323474125	no_sample	337.7762	226.252	339.2994	0.346845158900638	-0.21102333107383	0.0052877181295875	no_sample	338.7748	226.252	348.9979	-0.161085532199362	-0.20878050167383	0.0394342090725875	no_sample	334.7783	227.2519	339.2994	0.337319413800638	-0.10896983657383	-0.155192047637413	no_sample	335.7762	227.2519	348.9979	-0.168654380499362	-0.11217107397383	-0.124455389037413	no_sample	336.7747	227.252	339.2994	0.349806080500638	-0.11008113777383	-0.0507491348374125	no_sample	337.7761	227.252	348.998	-0.169077284399362	-0.10838325047383	-0.0162749812574125	no_sample	338.7749	227.252	339.2994	0.351232414300638	-0.10411711537383	0.0594632570025875	no_sample	333.7787	228.2518	348.9979	-0.173478814999362	-0.01751296716383	-0.230272581937413	no_sample	334.7761	228.252	339.2994	0.352546925500638	-0.01781934836383	-0.161847583537412	no_sample	335.7754	228.252	348.998	-0.179963935199362	-0.01078269439383	-0.130185025237413	no_sample	336.775	228.252	339.2994	0.365839548100638	-0.01437717049383	-0.0533597319274125	no_sample	337.7759	228.252	348.9979	-0.178903998999362	-0.00821028217383	-0.0179115104574125	no_sample	338.7748	228.2519	339.2994	0.367300975300638	-0.00852558709383	0.0606781658525875	no_sample	339.775	228.2521	348.998	-0.171610543699362	-0.00496502114283	0.0951505354225875	no_sample	334.7788	229.252	339.2993	0.378918637000638	0.07448467995617	-0.173485256637413	no_sample	335.7763	229.252	348.9979	-0.194441996999362	0.08446794765617	-0.139523707837412	no_sample	336.7746	229.252	339.2994	0.393171269200638	0.08557865385617	-0.0580677267174125	no_sample	337.7761	229.252	348.9979	-0.194217162099362	0.09138918812617	-0.0199256544974125	no_sample	338.7748	229.2521	339.2994	0.394812921200638	0.09221136057617	0.0639714429925875	no_sample	334.779	230.252	348.9979	-0.213647540799362	0.17398479942617	-0.213863284437413	no_sample	335.7775	230.252	339.2995	0.425811593100638	0.17882145792617	-0.128950492237413	no_sample	336.7749	230.2519	348.9981	-0.218717033499362	0.19138368192617	-0.0891088559274125	no_sample	337.7776	230.252	339.2993	0.434460600800638	0.18862625112617	0.0024903949655875	no_sample	338.7744	230.2521	348.9979	-0.214477288799362	0.19542493912617	0.0438508160325875	no_sample	336.7773	231.252	339.2994	0.483311643200638	0.29142457912617	-0.0724325520374125	no_sample
336.8061	225.2522	339.3495	0.348147179200638	-0.32008432867383	-0.0483365625474125	no_sample	334.7788	226.252	348.948	-0.159658603499362	-0.20725276017383	-0.173199220837413	no_sample	335.7764	226.2521	339.3494	0.337967747400638	-0.21108996157383	-0.103075847637413	no_sample	336.7748	226.2521	348.948	-0.161858774099362	-0.21569579307383	-0.0699111553074125	no_sample	337.7762	226.252	339.3493	0.345215402900638	-0.21168487647383	0.0052562006695875	no_sample	338.7748	226.252	348.948	-0.158689077199362	-0.20847768997383	0.0396310445225875	no_sample	334.7782	227.252	339.3494	0.335852038600638	-0.10899660777383	-0.155653510837412	no_sample	335.7762	227.252	348.948	-0.165959929999362	-0.11253397207383	-0.124630816337412	no_sample	336.7747	227.252	339.3494	0.348180488100638	-0.11045533927383	-0.0510137625574125	no_sample	337.7761	227.252	348.9481	-0.166105061599362	-0.10846177927383	-0.0162726025774125	no_sample	338.7749	227.252	339.3494	0.349714481000638	-0.10435091697383	0.0594079527825875	no_sample	333.7785	228.2519	348.9479	-0.170664214599362	-0.01728808931383	-0.230659116837412	no_sample	334.7762	228.252	339.3494	0.350841629800638	-0.01798235505383	-0.162309641437412	no_sample	335.7754	228.252	348.9481	-0.177008961599362	-0.01090286721383	-0.130320609737412	no_sample	336.775	228.2519	339.3494	0.364232989400638	-0.01423141633383	-0.0535993835474125	no_sample	337.7759	228.252	348.948	-0.175674821999362	-0.00838994648383	-0.0177836566074125	no_sample	338.7748	228.252	339.3494	0.365640289600638	-0.00838756682383	0.0607215766925875	no_sample	339.775	228.252	348.9479	-0.168820330099362	-0.00373473703583	0.0955614517325875	no_sample	334.7788	229.252	339.3493	0.377112819900638	0.07509327794617	-0.173914607737413	no_sample	335.7763	229.252	348.9479	-0.191621448599362	0.08501467448617	-0.139725300637413	no_sample	336.7746	229.252	339.3495	0.391342254700638	0.08605161123617	-0.0583597092074125	no_sample	337.7761	229.252	348.9481	-0.190779209799362	0.09097274766617	-0.0197870966074125	no_sample	338.7748	229.252	339.3494	0.393060041300638	0.09253439939617	0.0639434935525875	no_sample	334.7789	230.252	348.948	-0.210909669799362	0.17580523922617	-0.214451412137413	no_sample	335.7775	230.2519	339.3493	0.423778561800638	0.17961626432617	-0.129334053837413	no_sample	336.7748	230.2519	348.948	-0.214970379199362	0.19196431892617	-0.0891837842274125	no_sample	337.7775	230.252	339.3493	0.432353219300638	0.18953230662617	0.0022691780825875	no_sample	338.7744	230.252	348.948	-0.210277395799362	0.19599189312617	0.0440351634325875	no_sample	336.7773	231.252	339.3494	0.481278017100638	0.29285415972617	-0.0727661613674125	no_sample
336.8053	225.2522	339.3993	0.345508640100638	-0.31856789047383	-0.0486523318074125	no_sample	334.7788	226.252	348.8981	-0.156707793599362	-0.20926952177383	-0.173450171237412	no_sample	335.7764	226.2521	339.3995	0.336596730100638	-0.21253084547383	-0.103339286037413	no_sample	336.7748	226.252	348.898	-0.159147074299362	-0.21615625717383	-0.0699361314074125	no_sample	337.7762	226.2521	339.3995	0.343655833600638	-0.21242792527383	0.0051681896525875	no_sample	338.7749	226.252	348.8981	-0.155439082099362	-0.21081689557383	0.0398124185825875	no_sample	334.7781	227.252	339.3995	0.334210386700638	-0.11057848657383	-0.155977605437413	no_sample	335.7763	227.252	348.8981	-0.163053730199362	-0.11282072107383	-0.124666496537413	no_sample	336.7747	227.252	339.3995	0.346726793400638	-0.11133878787383	-0.0511582671374125	no_sample	337.7759	227.252	348.8981	-0.163199456499362	-0.10905431457383	-0.0162303810774125	no_sample	338.775	227.252	339.3994	0.348336326100638	-0.10459721177383	0.0595233185725875	no_sample	333.7785	228.2518	348.898	-0.167706861799362	-0.01742848924383	-0.231097387937412	no_sample	334.7762	228.2521	339.3995	0.349426597100638	-0.01710961483383	-0.162789539337412	no_sample	335.7754	228.252	348.898	-0.173964767799362	-0.01110275863383	-0.130459762237413	no_sample	336.775	228.252	339.3994	0.362668661600638	-0.01320518804383	-0.0538776886574125	no_sample	337.7759	228.2521	348.898	-0.172634196999362	-0.00809665341383	-0.0177194323574125	no_sample	338.7749	228.252	339.3994	0.364069419000638	-0.00782834677383	0.0606853018825875	no_sample	339.775	228.252	348.8979	-0.165675020099362	-0.00419639103383	0.0958147807425875	no_sample	334.7787	229.2521	339.3994	0.375127372600638	0.07417829876617	-0.174218483537413	no_sample	335.7762	229.252	348.8981	-0.188345877099362	0.08513008798617	-0.139850775737413	no_sample	336.7747	229.2521	339.3994	0.389410934500638	0.08583030287617	-0.0584512882474125	no_sample	337.7761	229.2519	348.898	-0.187585720799362	0.09167058289617	-0.0198073153574125	no_sample	338.7749	229.252	339.3994	0.391368426000638	0.09134337967617	0.0639125707625875	no_sample	334.7789	230.2521	348.898	-0.207374764799362	0.17610329162617	-0.214645274237413	no_sample	335.7775	230.252	339.3994	0.421987019800638	0.17985066082617	-0.129629009637413	no_sample	336.7748	230.252	348.8981	-0.211349822799362	0.19292986592617	-0.0892236270474125	no_sample	337.7775	230.252	339.3994	0.430763315100638	0.19139379552617	0.0022031698195875	no_sample	338.7744	230.2521	348.8981	-0.206904871699362	0.19719897552617	0.0442676790225875	no_sample	336.7773	231.252	339.3994	0.479669674000638	0.29655691032617	-0.0733233662674125	no_sample
336.8049	225.2522	339.4493	0.344919191800638	-0.32314278637383	-0.0488301378474125	no_sample	334.7787	226.252	348.8481	-0.153988956199362	-0.21043496017383	-0.173638086637413	no_sample	335.7763	226.252	339.4495	0.334646970900638	-0.21150997147383	-0.103729388937413	no_sample	336.7748	226.252	348.8481	-0.156448460199362	-0.21654890107383	-0.0700158170674125	no_sample	337.7762	226.252	339.4493	0.341684066800638	-0.21139336817383	0.0049594608195875	no_sample	338.7749	226.252	348.848	-0.152732735599362	-0.21145523927383	0.0400538542125875	no_sample	334.778	227.2519	339.4495	0.332596095600638	-0.11002224117383	-0.156445610037413	no_sample	335.7763	227.252	348.8479	-0.160459801099362	-0.11278919057383	-0.124883550737413	no_sample	336.7748	227.2519	339.4493	0.344997110800638	-0.11139768447383	-0.0512932570074125	no_sample	337.7761	227.252	348.848	-0.160181433999362	-0.10976999717383	-0.0160763617974125	no_sample	338.7749	227.252	339.4493	0.346484114400638	-0.10566865357383	0.0594501742825875	no_sample	333.7785	228.2519	348.8479	-0.164860142099362	-0.01755342138383	-0.231381639737412	no_sample	334.7762	228.252	339.4493	0.347769480300638	-0.01583054770383	-0.163419888537413	no_sample	335.7755	228.252	348.8479	-0.170893807999362	-0.01157274144383	-0.130554314637413	no_sample	336.775	228.252	339.4495	0.360956823100638	-0.01018123538383	-0.0543558025674125	no_sample	337.7759	228.252	348.848	-0.169814838199362	-0.00789795182383	-0.0176569921074125	no_sample	338.7749	228.252	339.4495	0.362434309900638	-0.00510839564483	0.0607352540825875	no_sample	339.775	228.252	348.8481	-0.162665324799362	-0.00448314003683	0.0961037898925875	no_sample	334.7785	229.252	339.4496	0.373742674900638	0.07646693655617	-0.174926734437412	no_sample	335.7762	229.2521	348.848	-0.185155362099362	0.08510272189617	-0.140011336437413	no_sample	336.7746	229.252	339.4496	0.387833521000638	0.08712483779617	-0.0588479324974125	no_sample	337.7761	229.252	348.848	-0.184730079099362	0.09249335026617	-0.0197103842974125	no_sample	338.7749	229.252	339.4495	0.389090931300638	0.09027193785617	0.0637948262925875	no_sample	334.7789	230.252	348.8481	-0.203427662399362	0.17606402722617	-0.214835568337412	no_sample	335.7774	230.252	339.4495	0.420028933500638	0.18192631902617	-0.130317041737413	no_sample	336.7748	230.252	348.848	-0.208043916399362	0.19406912802617	-0.0893764569974125	no_sample	337.7775	230.252	339.4495	0.428852218100638	0.19346885882617	0.0020301211285875	no_sample	338.7745	230.252	348.848	-0.203666177799362	0.19850957312617	0.0444460797425875	no_sample	336.7772	231.252	339.4495	0.476737302900638	0.29593879372617	-0.0735071189974125	no_sample
336.8045	225.2522	339.4994	0.344081711400638	-0.32658555917383	-0.0489966451774125	no_sample	334.7785	226.252	348.7979	-0.151494953799362	-0.21053312117383	-0.173902714337413	no_sample	335.7763	226.2521	339.4995	0.333017809800638	-0.21173425437383	-0.104054078237413	no_sample	336.7748	226.252	348.7979	-0.153825980599362	-0.21659351967383	-0.0700247370974125	no_sample	337.7762	226.252	339.4994	0.340172081500638	-0.21217508637383	0.0048625297655875	no_sample	338.7749	226.252	348.7979	-0.150536133799362	-0.21078001087383	0.0401269985025875	no_sample	334.7779	227.2519	339.4995	0.331166787700638	-0.10962186337383	-0.156949889337412	no_sample	335.7762	227.252	348.7979	-0.158115093799362	-0.11195630967383	-0.125029244637412	no_sample	336.7748	227.252	339.4994	0.343458359500638	-0.11141969637383	-0.0515703727874125	no_sample	337.7761	227.252	348.7979	-0.157328171499362	-0.11055468997383	-0.0160573323874125	no_sample	338.775	227.252	339.4994	0.345055401400638	-0.10553182317383	0.0595280759325875	no_sample	333.7784	228.2518	348.7981	-0.161997362799362	-0.01759328068383	-0.231736062437413	no_sample	334.7761	228.252	339.4994	0.346043366500638	-0.01657359646383	-0.163807018037413	no_sample	335.7755	228.252	348.7979	-0.167317266899362	-0.01303087797383	-0.130663139137413	no_sample	336.775	228.252	339.4994	0.359256285800638	-0.01061492837383	-0.0544830617374125	no_sample	337.7759	228.252	348.7981	-0.166831314099362	-0.00776588070383	-0.0175124875274125	no_sample	338.7749	228.252	339.4994	0.360784330700638	-0.00613462392483	0.0607483368025875	no_sample	339.775	228.252	348.7979	-0.160206415699362	-0.00377221667783	0.0963279801225875	no_sample	334.7785	229.252	339.4995	0.371916634500638	0.07775195283617	-0.175557083637413	no_sample	335.7762	229.252	348.7981	-0.181801871599362	0.08514793543617	-0.140118376837413	no_sample	336.7747	229.252	339.4994	0.385946216100638	0.08784944420617	-0.0590768800774125	no_sample	337.7759	229.252	348.7979	-0.182270575099362	0.09414721381617	-0.0196842188674125	no_sample	338.7749	229.252	339.4994	0.387608091300638	0.09202455728617	0.0639208961225875	no_sample	334.7789	230.252	348.7979	-0.199503757299362	0.17582844082617	-0.214990182337413	no_sample	335.7775	230.252	339.4994	0.418275458800638	0.18306617612617	-0.130747582137412	no_sample	336.7747	230.252	348.7981	-0.204669607799362	0.19499600552617	-0.0893913237174125	no_sample	337.7775	230.252	339.4994	0.426449815000638	0.19285490662617	0.0018790751924875	no_sample	338.7745	230.2521	348.7979	-0.200502428899362	0.19970297252617	0.0447660116825875	no_sample	336.7772	231.252	339.4994	0.474485979500638	0.29567762602617	-0.0736409195274125	no_sample
336.804	225.2521	339.5494	0.342365114400638	-0.32790983987383	-0.0491976433174125	no_sample	334.7785	226.252	348.7479	-0.148730911499362	-0.21193414587383	-0.174115605837413	no_sample	335.7762	226.252	339.5494	0.331382700600638	-0.21261175397383	-0.104329410037413	no_sample	336.7748	226.252	348.7481	-0.150917996399362	-0.21810460367383	-0.0700324677974125	no_sample	337.7761	226.252	339.5493	0.338567307200638	-0.21292943857383	0.0047352705915875	no_sample	338.7749	226.2521	348.748	-0.147822649699362	-0.21163549857383	0.0402863698025875	no_sample	334.7777	227.252	339.5493	0.329498964400638	-0.11041964437383	-0.157268631937413	no_sample	335.7763	227.252	348.748	-0.155179153899362	-0.11276003967383	-0.125160071837413	no_sample	336.7748	227.252	339.5493	0.341790536200638	-0.11198546047383	-0.0517576935274125	no_sample	337.7761	227.252	348.748	-0.154511786699362	-0.11103776097383	-0.0159657533574125	no_sample	338.775	227.2521	339.5494	0.343428024600638	-0.10596908567383	0.0595155878825875	no_sample	333.7783	228.2519	348.748	-0.159259491799362	-0.01769084673383	-0.232091674537413	no_sample	334.7761	228.252	339.5493	0.344365431700638	-0.01647305584383	-0.164248262437413	no_sample	335.7755	228.252	348.748	-0.164537164999362	-0.01280421537383	-0.130826078437413	no_sample	336.7752	228.252	339.5493	0.357568239300638	-0.01017469131383	-0.0547090359774125	no_sample	337.7759	228.2519	348.748	-0.163821023999362	-0.00784619422383	-0.0175047568274125	no_sample	338.7749	228.2521	339.5494	0.359012417200638	-0.00561585809283	0.0607197926825875	no_sample	339.775	228.2521	348.7481	-0.157356127199362	-0.00418330290483	0.0965967705325875	no_sample	334.7785	229.2521	339.5494	0.370069776000638	0.07801371541617	-0.176054821537413	no_sample	335.7763	229.252	348.7481	-0.178630985099362	0.08561732332617	-0.140234337337413	no_sample	336.7747	229.252	339.5493	0.384009542600638	0.08812369999617	-0.0592612274774125	no_sample	337.7759	229.252	348.7479	-0.178852846099362	0.09405976131617	-0.0196104799074125	no_sample	338.7749	229.252	339.5493	0.385773723600638	0.09181752688617	0.0638305064325875	no_sample	334.7789	230.252	348.748	-0.196277554299362	0.17667143532617	-0.215352335737412	no_sample	335.7775	230.252	339.5494	0.416305476400638	0.18397818072617	-0.131135900937413	no_sample	336.7747	230.252	348.7479	-0.201122806799362	0.19581282372617	-0.0894490066174125	no_sample	337.7775	230.252	339.5494	0.424690987200638	0.19438621762617	0.0017708454271875	no_sample	338.7745	230.252	348.748	-0.197044253399362	0.20049420942617	0.0449527377625875	no_sample	336.7772	231.2519	339.5493	0.472310195800638	0.29763311152617	-0.0740018836374125	no_sample
